street	board	potBefore	toCall	position	stackBefore	action	holeCards
Flop	Qs Td 3c	44.000	19.000	BigBlind	187.500	Fold	5c5h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	2dTd
Preflop	-	5.000	1.000	Button	198.000	Call	2dTd
Flop	9s 3h 3d	6.000	0.000	Button	197.000	Check	2dTd
Turn	9s 3h 3d Qs	6.000	0.000	Button	197.000	Raise:1.00	2dTd
Turn	9s 3h 3d Qs	9.000	1.000	Button	196.000	Fold	2dTd
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	5h5s
Preflop	-	20.000	5.000	BigBlind	192.500	Call	5h5s
Flop	Kd 6h 4s	25.000	0.000	BigBlind	187.500	Raise:2.50	5h5s
Flop	Kd 6h 4s	32.500	2.500	BigBlind	185.000	Call	5h5s
Turn	Kd 6h 4s 9c	35.000	0.000	BigBlind	182.500	Check	5h5s
Turn	Kd 6h 4s 9c	52.500	17.500	BigBlind	182.500	Fold	5h5s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7d8s
Preflop	-	5.000	1.000	Button	198.000	Call	7d8s
Flop	Ac 9h 9d	6.000	0.000	Button	197.000	Check	7d8s
Turn	Ac 9h 9d Qh	6.000	0.000	Button	197.000	Check	7d8s
River	Ac 9h 9d Qh 7h	6.000	0.000	Button	197.000	Check	7d8s
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	7d3h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	8d5s
Preflop	-	5.000	1.000	Button	198.000	Call	8d5s
Flop	Ad Jh 2d	6.000	0.000	Button	197.000	Raise:1.00	8d5s
Flop	Ad Jh 2d	9.000	1.000	Button	196.000	Fold	8d5s
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	6d9d
Preflop	-	20.000	5.000	BigBlind	192.500	Fold	6d9d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5c8c
Preflop	-	5.000	1.000	Button	198.000	Call	5c8c
Flop	Ad 7s 4d	6.000	0.000	Button	197.000	Check	5c8c
Turn	Ad 7s 4d 4s	6.000	0.000	Button	197.000	Check	5c8c
River	Ad 7s 4d 4s Ac	6.000	0.000	Button	197.000	Raise:15.00	5c8c
River	Ad 7s 4d 4s Ac	51.000	15.000	Button	182.000	Fold	5c8c
Preflop	-	2.000	0.000	BigBlind	199.000	Raise:2.00	9hAh
Preflop	-	8.000	2.000	BigBlind	197.000	Call	9hAh
Flop	Jd 9d 2c	10.000	0.000	BigBlind	195.000	Raise:13.00	9hAh
Flop	Jd 9d 2c	49.000	13.000	BigBlind	182.000	Call	9hAh
Turn	Jd 9d 2c Qh	62.000	0.000	BigBlind	169.000	Raise:59.00	9hAh
Turn	Jd 9d 2c Qh	239.000	59.000	BigBlind	110.000	Fold	9hAh
Preflop	-	1.500	0.500	Button	199.500	Fold	7d2h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Td9h
Flop	Kh 4h 2d	5.000	0.000	BigBlind	197.500	Check	Td9h
Flop	Kh 4h 2d	9.000	4.000	BigBlind	197.500	Call	Td9h
Turn	Kh 4h 2d 7h	13.000	0.000	BigBlind	193.500	Check	Td9h
Turn	Kh 4h 2d 7h	23.000	10.000	BigBlind	193.500	Fold	Td9h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Td6h
Preflop	-	5.000	1.000	Button	198.000	Fold	Td6h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	3d3h
Flop	8d 6c 2c	5.000	0.000	BigBlind	197.500	Check	3d3h
Flop	8d 6c 2c	9.000	4.000	BigBlind	197.500	Call	3d3h
Turn	8d 6c 2c 7h	13.000	0.000	BigBlind	193.500	Check	3d3h
Turn	8d 6c 2c 7h	23.000	10.000	BigBlind	193.500	Fold	3d3h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6dQh
Preflop	-	5.000	1.000	Button	198.000	Call	6dQh
Flop	8c 5d 2d	6.000	0.000	Button	197.000	Raise:1.00	6dQh
Flop	8c 5d 2d	9.000	1.000	Button	196.000	Call	6dQh
Turn	8c 5d 2d 2c	10.000	0.000	Button	195.000	Raise:3.00	6dQh
Turn	8c 5d 2d 2c	19.000	3.000	Button	192.000	Fold	6dQh
Preflop	-	4.000	2.000	BigBlind	199.000	Call	5cTc
Flop	Qh 6c 3s	6.000	0.000	BigBlind	197.000	Check	5cTc
Flop	Qh 6c 3s	10.500	4.500	BigBlind	197.000	Fold	5cTc
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9c5d
Preflop	-	5.000	1.000	Button	198.000	Call	9c5d
Flop	Ts 9d 6h	6.000	0.000	Button	197.000	Check	9c5d
Turn	Ts 9d 6h Jh	6.000	0.000	Button	197.000	Check	9c5d
River	Ts 9d 6h Jh 2d	6.000	0.000	Button	197.000	Raise:1.00	9c5d
River	Ts 9d 6h Jh 2d	9.000	1.000	Button	196.000	Call	9c5d
Preflop	-	3.500	1.500	BigBlind	199.000	Call	6hJs
Flop	9h 5h 3h	5.000	0.000	BigBlind	197.500	Raise:2.50	6hJs
Flop	9h 5h 3h	12.500	2.500	BigBlind	195.000	Fold	6hJs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6hAh
Preflop	-	5.000	1.000	Button	198.000	Raise:15.00	6hAh
Preflop	-	51.000	15.000	Button	182.000	Fold	6hAh
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Jd8s
Flop	Kh Td 7d	5.000	0.000	BigBlind	197.500	Check	Jd8s
Flop	Kh Td 7d	9.000	4.000	BigBlind	197.500	Call	Jd8s
Turn	Kh Td 7d Ts	13.000	0.000	BigBlind	193.500	Check	Jd8s
Turn	Kh Td 7d Ts	23.000	10.000	BigBlind	193.500	Fold	Jd8s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	JcAs
Preflop	-	5.000	1.000	Button	198.000	Call	JcAs
Flop	Ks Kh 2d	6.000	0.000	Button	197.000	Raise:1.00	JcAs
Flop	Ks Kh 2d	9.000	1.000	Button	196.000	Call	JcAs
Turn	Ks Kh 2d 4c	10.000	0.000	Button	195.000	Check	JcAs
River	Ks Kh 2d 4c 6s	17.500	7.500	Button	195.000	Fold	JcAs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Ac6h
Flop	Qd 7d 2d	5.000	0.000	BigBlind	197.500	Check	Ac6h
Flop	Qd 7d 2d	7.500	2.500	BigBlind	197.500	Fold	Ac6h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4dJd
Preflop	-	5.000	1.000	Button	198.000	Call	4dJd
Flop	5c 4h 2s	10.500	4.500	Button	197.000	Fold	4dJd
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Kc2d
Flop	Tc 5c 3c	5.000	0.000	BigBlind	197.500	Raise:2.50	Kc2d
Flop	Tc 5c 3c	12.500	2.500	BigBlind	195.000	Raise:15.00	Kc2d
Flop	Tc 5c 3c	60.000	15.000	BigBlind	177.500	Call	Kc2d
Turn	Tc 5c 3c 4s	75.000	0.000	BigBlind	162.500	Raise:7.50	Kc2d
Turn	Tc 5c 3c 4s	97.500	7.500	BigBlind	155.000	Call	Kc2d
River	Tc 5c 3c 4s 7h	105.000	0.000	BigBlind	147.500	Raise:82.50	Kc2d
River	Tc 5c 3c 4s 7h	335.000	65.000	BigBlind	65.000	Fold	Kc2d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7h5s
Preflop	-	5.000	1.000	Button	198.000	Fold	7h5s
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	Jh2s
Preflop	-	1.500	0.500	Button	199.500	Fold	2h5s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	4d5s
Flop	Ad Qs 2c	6.000	0.000	BigBlind	197.000	Check	4d5s
Flop	Ad Qs 2c	10.500	4.500	BigBlind	197.000	Call	4d5s
Turn	Ad Qs 2c 9d	15.000	0.000	BigBlind	192.500	Check	4d5s
Turn	Ad Qs 2c 9d	26.500	11.500	BigBlind	192.500	Fold	4d5s
Preflop	-	1.500	0.500	Button	199.500	Fold	8c3d
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Ac3h
Flop	Kh Jd 8s	5.000	0.000	BigBlind	197.500	Check	Ac3h
Turn	Kh Jd 8s Kc	5.000	0.000	BigBlind	197.500	Check	Ac3h
Turn	Kh Jd 8s Kc	7.500	2.500	BigBlind	197.500	Call	Ac3h
River	Kh Jd 8s Kc 7s	10.000	0.000	BigBlind	195.000	Check	Ac3h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3sQs
Preflop	-	5.000	1.000	Button	198.000	Call	3sQs
Flop	Tc 7h 7d	6.000	0.000	Button	197.000	Raise:1.00	3sQs
Flop	Tc 7h 7d	9.000	1.000	Button	196.000	Call	3sQs
Turn	Tc 7h 7d Qh	10.000	0.000	Button	195.000	Check	3sQs
River	Tc 7h 7d Qh 3d	10.000	0.000	Button	195.000	Raise:3.00	3sQs
River	Tc 7h 7d Qh 3d	19.000	3.000	Button	192.000	Call	3sQs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	2dQh
Flop	Td 8s 7h	5.000	0.000	BigBlind	197.500	Check	2dQh
Flop	Td 8s 7h	9.000	4.000	BigBlind	197.500	Fold	2dQh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5c7h
Preflop	-	5.000	1.000	Button	198.000	Call	5c7h
Flop	Qd Jc 6c	6.000	0.000	Button	197.000	Raise:1.00	5c7h
Flop	Qd Jc 6c	9.000	1.000	Button	196.000	Fold	5c7h
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	5c2d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7cQd
Preflop	-	5.000	1.000	Button	198.000	Call	7cQd
Flop	Ad Kh 4s	6.000	0.000	Button	197.000	Check	7cQd
Turn	Ad Kh 4s Th	6.000	0.000	Button	197.000	Check	7cQd
River	Ad Kh 4s Th 6h	6.000	0.000	Button	197.000	Check	7cQd
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	2cJd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7cTs
Preflop	-	5.000	1.000	Button	198.000	Call	7cTs
Flop	9d 8s 7d	9.000	3.000	Button	197.000	Call	7cTs
Turn	9d 8s 7d Ad	18.000	6.000	Button	194.000	Call	7cTs
River	9d 8s 7d Ad 4h	42.000	18.000	Button	188.000	Fold	7cTs
Preflop	-	4.000	2.000	BigBlind	199.000	Call	Ah4s
Flop	Kh Qd Td	6.000	0.000	BigBlind	197.000	Check	Ah4s
Flop	Kh Qd Td	10.500	4.500	BigBlind	197.000	Fold	Ah4s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3d8d
Preflop	-	5.000	1.000	Button	198.000	Fold	3d8d
Preflop	-	3.500	1.500	BigBlind	199.000	Call	9c5d
Flop	Qs Ts Tc	5.000	0.000	BigBlind	197.500	Check	9c5d
Turn	Qs Ts Tc 8s	5.000	0.000	BigBlind	197.500	Raise:2.50	9c5d
Turn	Qs Ts Tc 8s	12.500	2.500	BigBlind	195.000	Call	9c5d
River	Qs Ts Tc 8s Js	15.000	0.000	BigBlind	192.500	Check	9c5d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	TcQd
Preflop	-	5.000	1.000	Button	198.000	Call	TcQd
Flop	Jd Th 7h	6.000	0.000	Button	197.000	Check	TcQd
Turn	Jd Th 7h Jc	9.000	3.000	Button	197.000	Call	TcQd
River	Jd Th 7h Jc 7c	12.000	0.000	Button	194.000	Raise:6.00	TcQd
River	Jd Th 7h Jc 7c	30.000	6.000	Button	188.000	Call	TcQd
Preflop	-	4.000	2.000	BigBlind	199.000	Call	Kd6h
Flop	Jc 5h 5c	6.000	0.000	BigBlind	197.000	Check	Kd6h
Flop	Jc 5h 5c	10.500	4.500	BigBlind	197.000	Fold	Kd6h
Preflop	-	1.500	0.500	Button	199.500	Fold	2c5s
Preflop	-	2.000	0.000	BigBlind	199.000	Raise:2.00	JcAc
Preflop	-	8.000	2.000	BigBlind	197.000	Raise:13.00	JcAc
Preflop	-	49.000	13.000	BigBlind	182.000	Call	JcAc
Flop	6c 5h 4c	62.000	0.000	BigBlind	169.000	Check	JcAc
Flop	6c 5h 4c	93.000	31.000	BigBlind	169.000	Raise:138.00	JcAc
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5cJd
Preflop	-	5.000	1.000	Button	198.000	Call	5cJd
Flop	Ac Qs 8s	6.000	0.000	Button	197.000	Check	5cJd
Turn	Ac Qs 8s 7s	6.000	0.000	Button	197.000	Check	5cJd
River	Ac Qs 8s 7s 3s	6.000	0.000	Button	197.000	Raise:1.00	5cJd
River	Ac Qs 8s 7s 3s	9.000	1.000	Button	196.000	Fold	5cJd
Preflop	-	4.000	2.000	BigBlind	199.000	Raise:6.00	7cQc
Preflop	-	27.000	9.000	BigBlind	191.000	Call	7cQc
Flop	9c 7h 4h	36.000	0.000	BigBlind	182.000	Raise:9.00	7cQc
Flop	9c 7h 4h	88.000	34.000	BigBlind	173.000	Fold	7cQc
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	2cTh
Preflop	-	5.000	1.000	Button	198.000	Call	2cTh
Flop	Jd 9s 7c	6.000	0.000	Button	197.000	Check	2cTh
Turn	Jd 9s 7c 5h	9.000	3.000	Button	197.000	Fold	2cTh
Preflop	-	3.500	1.500	BigBlind	199.000	Call	4d6d
Flop	Th Tc 6c	5.000	0.000	BigBlind	197.500	Check	4d6d
Flop	Th Tc 6c	7.500	2.500	BigBlind	197.500	Call	4d6d
Turn	Th Tc 6c 2h	10.000	0.000	BigBlind	195.000	Check	4d6d
River	Th Tc 6c 2h 7h	10.000	0.000	BigBlind	195.000	Raise:5.00	4d6d
River	Th Tc 6c 2h 7h	25.000	5.000	BigBlind	190.000	Call	4d6d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Ac9d
Preflop	-	5.000	1.000	Button	198.000	Call	Ac9d
Flop	Ts Th 2s	9.000	3.000	Button	197.000	Call	Ac9d
Turn	Ts Th 2s 8s	18.000	6.000	Button	194.000	Fold	Ac9d
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	7d7h
Preflop	-	20.000	5.000	BigBlind	192.500	Call	7d7h
Flop	Jc 4s 4h	25.000	0.000	BigBlind	187.500	Check	7d7h
Turn	Jc 4s 4h Ah	25.000	0.000	BigBlind	187.500	Check	7d7h
Turn	Jc 4s 4h Ah	37.500	12.500	BigBlind	187.500	Fold	7d7h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7cQs
Preflop	-	5.000	1.000	Button	198.000	Call	7cQs
Flop	Kc Ts 6c	10.500	4.500	Button	197.000	Fold	7cQs
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	4dAd
Preflop	-	20.000	5.000	BigBlind	192.500	Call	4dAd
Flop	Th 9d 8h	25.000	0.000	BigBlind	187.500	Check	4dAd
Flop	Th 9d 8h	44.000	19.000	BigBlind	187.500	Fold	4dAd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9sKs
Preflop	-	5.000	1.000	Button	198.000	Call	9sKs
Flop	Kc 6d 5s	6.000	0.000	Button	197.000	Raise:1.00	9sKs
Flop	Kc 6d 5s	9.000	1.000	Button	196.000	Call	9sKs
Turn	Kc 6d 5s Js	10.000	0.000	Button	195.000	Raise:7.00	9sKs
Turn	Kc 6d 5s Js	31.000	7.000	Button	188.000	Call	9sKs
River	Kc 6d 5s Js 7c	38.000	0.000	Button	181.000	Check	9sKs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	8c6h
Flop	Ts 8s 5d	5.000	0.000	BigBlind	197.500	Check	8c6h
Turn	Ts 8s 5d 4c	5.000	0.000	BigBlind	197.500	Raise:2.50	8c6h
Turn	Ts 8s 5d 4c	12.500	2.500	BigBlind	195.000	Call	8c6h
River	Ts 8s 5d 4c Kd	15.000	0.000	BigBlind	192.500	Check	8c6h
Preflop	-	1.500	0.500	Button	199.500	Fold	8d2s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	6c8d
Flop	Qc 6d 2h	5.000	0.000	BigBlind	197.500	Check	6c8d
Turn	Qc 6d 2h Qh	5.000	0.000	BigBlind	197.500	Raise:2.50	6c8d
Turn	Qc 6d 2h Qh	12.500	2.500	BigBlind	195.000	Call	6c8d
River	Qc 6d 2h Qh 7s	15.000	0.000	BigBlind	192.500	Check	6c8d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Qc5s
Preflop	-	5.000	1.000	Button	198.000	Fold	Qc5s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	7sKs
Flop	Js 8h 7d	6.000	0.000	BigBlind	197.000	Check	7sKs
Flop	Js 8h 7d	10.500	4.500	BigBlind	197.000	Call	7sKs
Turn	Js 8h 7d 2s	15.000	0.000	BigBlind	192.500	Check	7sKs
Turn	Js 8h 7d 2s	22.500	7.500	BigBlind	192.500	Call	7sKs
River	Js 8h 7d 2s Qd	30.000	0.000	BigBlind	185.000	Check	7sKs
River	Js 8h 7d 2s Qd	52.500	22.500	BigBlind	185.000	Fold	7sKs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Kd5s
Preflop	-	5.000	1.000	Button	198.000	Call	Kd5s
Flop	Tc 8d 3h	6.000	0.000	Button	197.000	Raise:15.00	Kd5s
Flop	Tc 8d 3h	51.000	15.000	Button	182.000	Fold	Kd5s
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	Qc6h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3dAd
Preflop	-	5.000	1.000	Button	198.000	Call	3dAd
Flop	6d 5s 3c	6.000	0.000	Button	197.000	Raise:1.00	3dAd
Flop	6d 5s 3c	9.000	1.000	Button	196.000	Call	3dAd
Turn	6d 5s 3c Qc	15.000	5.000	Button	195.000	Fold	3dAd
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	4hAh
Preflop	-	20.000	5.000	BigBlind	192.500	Call	4hAh
Flop	Js 6h 6d	25.000	0.000	BigBlind	187.500	Check	4hAh
Turn	Js 6h 6d Kh	25.000	0.000	BigBlind	187.500	Check	4hAh
River	Js 6h 6d Kh 4c	25.000	0.000	BigBlind	187.500	Check	4hAh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Jc9h
Preflop	-	5.000	1.000	Button	198.000	Call	Jc9h
Flop	Qs Qc Th	9.000	3.000	Button	197.000	Call	Jc9h
Turn	Qs Qc Th 4s	18.000	6.000	Button	194.000	Call	Jc9h
River	Qs Qc Th 4s 7s	24.000	0.000	Button	188.000	Check	Jc9h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Jd8h
Flop	Ks Qd 2h	5.000	0.000	BigBlind	197.500	Check	Jd8h
Flop	Ks Qd 2h	7.500	2.500	BigBlind	197.500	Fold	Jd8h
Preflop	-	1.500	0.500	Button	199.500	Fold	4c7h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	7cAh
Flop	Jh 8s 6d	5.000	0.000	BigBlind	197.500	Check	7cAh
Flop	Jh 8s 6d	7.500	2.500	BigBlind	197.500	Call	7cAh
Turn	Jh 8s 6d 5s	10.000	0.000	BigBlind	195.000	Check	7cAh
River	Jh 8s 6d 5s Qd	10.000	0.000	BigBlind	195.000	Check	7cAh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Jh9s
Preflop	-	5.000	1.000	Button	198.000	Call	Jh9s
Flop	Ad Jc 4d	9.000	3.000	Button	197.000	Call	Jh9s
Turn	Ad Jc 4d 9h	12.000	0.000	Button	194.000	Check	Jh9s
River	Ad Jc 4d 9h Kd	12.000	0.000	Button	194.000	Check	Jh9s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	2d4d
Flop	9c 3h 2c	5.000	0.000	BigBlind	197.500	Check	2d4d
Flop	9c 3h 2c	7.500	2.500	BigBlind	197.500	Call	2d4d
Turn	9c 3h 2c As	10.000	0.000	BigBlind	195.000	Check	2d4d
Turn	9c 3h 2c As	15.000	5.000	BigBlind	195.000	Call	2d4d
River	9c 3h 2c As 8c	20.000	0.000	BigBlind	190.000	Check	2d4d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6c5h
Preflop	-	5.000	1.000	Button	198.000	Call	6c5h
Flop	Ah Ac 7h	9.000	3.000	Button	197.000	Call	6c5h
Turn	Ah Ac 7h 3h	18.000	6.000	Button	194.000	Call	6c5h
River	Ah Ac 7h 3h Qc	24.000	0.000	Button	188.000	Raise:24.00	6c5h
River	Ah Ac 7h 3h Qc	96.000	24.000	Button	164.000	Fold	6c5h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	2hAs
Flop	Ks Th 3d	5.000	0.000	BigBlind	197.500	Raise:2.50	2hAs
Flop	Ks Th 3d	12.500	2.500	BigBlind	195.000	Call	2hAs
Turn	Ks Th 3d 6c	15.000	0.000	BigBlind	192.500	Check	2hAs
River	Ks Th 3d 6c Tc	15.000	0.000	BigBlind	192.500	Check	2hAs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9cTd
Preflop	-	5.000	1.000	Button	198.000	Call	9cTd
Flop	As Kc 6d	6.000	0.000	Button	197.000	Check	9cTd
Turn	As Kc 6d 7s	9.000	3.000	Button	197.000	Call	9cTd
River	As Kc 6d 7s 8c	12.000	0.000	Button	194.000	Raise:12.00	9cTd
River	As Kc 6d 7s 8c	48.000	12.000	Button	182.000	Raise:78.00	9cTd
River	As Kc 6d 7s 8c	294.000	78.000	Button	92.000	Call	9cTd
Preflop	-	3.500	1.500	BigBlind	199.000	Call	8c6d
Flop	Kc Td 7d	5.000	0.000	BigBlind	197.500	Check	8c6d
Turn	Kc Td 7d 2c	5.000	0.000	BigBlind	197.500	Raise:2.50	8c6d
Turn	Kc Td 7d 2c	12.500	2.500	BigBlind	195.000	Call	8c6d
River	Kc Td 7d 2c 6h	15.000	0.000	BigBlind	192.500	Raise:7.50	8c6d
River	Kc Td 7d 2c 6h	37.500	7.500	BigBlind	185.000	Raise:67.50	8c6d
River	Kc Td 7d 2c 6h	247.500	67.500	BigBlind	110.000	Fold	8c6d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7c8s
Preflop	-	5.000	1.000	Button	198.000	Call	7c8s
Flop	Kd 7s 3h	10.500	4.500	Button	197.000	Call	7c8s
Turn	Kd 7s 3h 6c	26.500	11.500	Button	192.500	Call	7c8s
River	Kd 7s 3h 6c Jc	66.500	28.500	Button	181.000	Fold	7c8s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	9hKs
Flop	8h 7d 6h	6.000	0.000	BigBlind	197.000	Check	9hKs
Flop	8h 7d 6h	10.500	4.500	BigBlind	197.000	Call	9hKs
Turn	8h 7d 6h Th	15.000	0.000	BigBlind	192.500	Check	9hKs
Turn	8h 7d 6h Th	22.500	7.500	BigBlind	192.500	Call	9hKs
River	8h 7d 6h Th 6s	30.000	0.000	BigBlind	185.000	Check	9hKs
River	8h 7d 6h Th 6s	52.500	22.500	BigBlind	185.000	Call	9hKs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3s4s
Preflop	-	5.000	1.000	Button	198.000	Call	3s4s
Flop	Jh 6d 4c	9.000	3.000	Button	197.000	Raise:6.00	3s4s
Flop	Jh 6d 4c	30.000	6.000	Button	188.000	Call	3s4s
Turn	Jh 6d 4c 3d	54.000	18.000	Button	182.000	Call	3s4s
River	Jh 6d 4c 3d 5d	72.000	0.000	Button	164.000	Check	3s4s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	4hQh
Flop	Js 3c 2h	6.000	0.000	BigBlind	197.000	Check	4hQh
Flop	Js 3c 2h	10.500	4.500	BigBlind	197.000	Raise:10.50	4hQh
Flop	Js 3c 2h	46.500	10.500	BigBlind	182.000	Call	4hQh
Turn	Js 3c 2h 8h	57.000	0.000	BigBlind	171.500	Raise:25.50	4hQh
Turn	Js 3c 2h 8h	133.500	25.500	BigBlind	146.000	Fold	4hQh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3h7h
Preflop	-	5.000	1.000	Button	198.000	Call	3h7h
Flop	Ts 8d 2s	6.000	0.000	Button	197.000	Check	3h7h
Turn	Ts 8d 2s 7s	6.000	0.000	Button	197.000	Check	3h7h
River	Ts 8d 2s 7s 8c	6.000	0.000	Button	197.000	Raise:1.00	3h7h
River	Ts 8d 2s 7s 8c	9.000	1.000	Button	196.000	Call	3h7h
Preflop	-	4.000	2.000	BigBlind	199.000	Call	AcJd
Flop	9d 6h 6c	6.000	0.000	BigBlind	197.000	Check	AcJd
Flop	9d 6h 6c	9.000	3.000	BigBlind	197.000	Call	AcJd
Turn	9d 6h 6c 3h	12.000	0.000	BigBlind	194.000	Check	AcJd
Turn	9d 6h 6c 3h	18.000	6.000	BigBlind	194.000	Call	AcJd
River	9d 6h 6c 3h Tc	24.000	0.000	BigBlind	188.000	Check	AcJd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	JsQs
Preflop	-	5.000	1.000	Button	198.000	Raise:15.00	JsQs
Preflop	-	51.000	15.000	Button	182.000	Fold	JsQs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	7sAs
Flop	9c 5c 2c	5.000	0.000	BigBlind	197.500	Check	7sAs
Flop	9c 5c 2c	9.000	4.000	BigBlind	197.500	Fold	7sAs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7d7h
Preflop	-	5.000	1.000	Button	198.000	Call	7d7h
Flop	9c 8d 6d	10.500	4.500	Button	197.000	Raise:10.50	7d7h
Flop	9c 8d 6d	46.500	10.500	Button	182.000	Fold	7d7h
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	JdAs
Preflop	-	20.000	5.000	BigBlind	192.500	Fold	JdAs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9d6h
Preflop	-	5.000	1.000	Button	198.000	Call	9d6h
Flop	Th 4s 2d	9.000	3.000	Button	197.000	Fold	9d6h
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	7h3s
Preflop	-	1.500	0.500	Button	199.500	Fold	2c6d
Preflop	-	3.500	1.500	BigBlind	199.000	Call	5cAd
Flop	Qh Td 7c	5.000	0.000	BigBlind	197.500	Check	5cAd
Flop	Qh Td 7c	7.500	2.500	BigBlind	197.500	Fold	5cAd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5h7s
Preflop	-	5.000	1.000	Button	198.000	Fold	5h7s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	2d2s
Flop	Qd 7c 2c	5.000	0.000	BigBlind	197.500	Check	2d2s
Flop	Qd 7c 2c	7.500	2.500	BigBlind	197.500	Call	2d2s
Turn	Qd 7c 2c 6c	10.000	0.000	BigBlind	195.000	Check	2d2s
Turn	Qd 7c 2c 6c	15.000	5.000	BigBlind	195.000	Raise:10.00	2d2s
Turn	Qd 7c 2c 6c	50.000	10.000	BigBlind	180.000	Call	2d2s
River	Qd 7c 2c 6c Jd	60.000	0.000	BigBlind	170.000	Raise:10.00	2d2s
River	Qd 7c 2c 6c Jd	90.000	10.000	BigBlind	160.000	Call	2d2s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6d5h
Preflop	-	5.000	1.000	Button	198.000	Call	6d5h
Flop	Kd Qc 4d	6.000	0.000	Button	197.000	Check	6d5h
Turn	Kd Qc 4d 6c	6.000	0.000	Button	197.000	Check	6d5h
River	Kd Qc 4d 6c Qd	6.000	0.000	Button	197.000	Check	6d5h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	5h8h
Flop	Kc 7s 7h	5.000	0.000	BigBlind	197.500	Check	5h8h
Turn	Kc 7s 7h 7d	5.000	0.000	BigBlind	197.500	Raise:2.50	5h8h
Turn	Kc 7s 7h 7d	12.500	2.500	BigBlind	195.000	Fold	5h8h
